Lampiran :,,,,,,,,,,
Dataset Kejahatan Online,,,,,,,,,,
,,,,,,,,,,
Jenis_Kelamin_Korban,Usia_Korban,Pekerjaan_Korban,Tempat_Tinggal_Korban,TKP,Waktu_Kejadian,Hari_kejadian,Modus_Operandi,Akibat,Objek,Tindak_pidana
Perempuan,41,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,43,Tidak_Bekerja,Perkotaan,Pusat_Kota,Sore_Petang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,27,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Sore_Petang,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,43,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Sore_Petang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,26,Tidak_Bekerja,Perkotaan,Pusat_Kota,Pagi,Kamis,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,28,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Siang,Sabtu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,27,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Sore_Petang,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,23,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Siang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,27,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Siang,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,37,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,39,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Pagi,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,42,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Dini_Hari,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,40,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,30,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,26,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,25,Tidak_Bekerja,Perkotaan,Perkotaan,Siang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,35,Pekerja_Kasar_Tenaga_Kebersihan_dan_Tenaga_Ybdi,Perkotaan,Pusat_Kota,Siang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,26,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,31,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,31,Pekerja_Kasar_Tenaga_Kebersihan_dan_Tenaga_Ybdi,Perkotaan,Perkotaan,Sore_Petang,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,31,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Sore_Petang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,31,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Sore_Petang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,23,Tidak_Bekerja,Pinggiran_kota,Pusat_Kota,Sore_Petang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,46,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,30,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,50,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Sore_Petang,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,23,Tidak_Bekerja,Perkotaan,Pusat_Kota,Sore_Petang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,23,Tidak_Bekerja,Perkotaan,Perkotaan,Sore_Petang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,34,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,39,Tenaga_Profesional,Pinggiran_kota,Perkotaan,Sore_Petang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,22,Tenaga_Profesional,Pinggiran_kota,Perkotaan,Sore_Petang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,31,Tenaga_Profesional,Perkotaan,Perkotaan,Sore_Petang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,23,Tidak_Bekerja,Pinggiran_kota,Pusat_Kota,Sore_Petang,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,30,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,25,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Sore_Petang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,24,Tidak_Bekerja,Pinggiran_kota,Pusat_Kota,Sore_Petang,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,51,Tidak_Bekerja,Perkotaan,Perkotaan,Sore_Petang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,57,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Sore_Petang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,23,Tidak_Bekerja,Perkotaan,Pusat_Kota,Sore_Petang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,26,Tidak_Bekerja,Perkotaan,Perkotaan,Sore_Petang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,29,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,22,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,29,Tenaga_Profesional,Perkotaan,Perkotaan,Sore_Petang,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,47,Tenaga_Profesional,Pusat_Kota,Perkotaan,Sore_Petang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,32,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Sore_Petang,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,42,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Sore_Petang,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,27,Tidak_Bekerja,Perkotaan,Pusat_Kota,Pagi,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,36,Teknisi_atau_Asisten_Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Pagi,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,26,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Perkotaan,Pagi,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,26,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,26,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Pagi,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,19,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Perkotaan,Pagi,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,33,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,21,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,22,Tidak_Bekerja,Perkotaan,Perkotaan,Pagi,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,41,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,53,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Pagi,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,50,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,36,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,41,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Perkotaan,Pagi,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,39,Teknisi_atau_Asisten_Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Pagi,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,20,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,25,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,49,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Perkotaan,Pagi,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,25,Teknisi_atau_Asisten_Tenaga_Profesional,Pinggiran_kota,Perkotaan,Pagi,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,22,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Perkotaan,Pagi,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,38,Tidak_Bekerja,Pusat_Kota,Perkotaan,Pagi,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,29,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,25,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Pagi,Jumat,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,22,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,19,Tidak_Bekerja,Pinggiran_kota,Pusat_Kota,Pagi,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,37,Tenaga_Profesional,Pusat_Kota,Perkotaan,Pagi,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,51,Teknisi_atau_Asisten_Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Pagi,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,22,Teknisi_atau_Asisten_Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Pagi,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,40,Teknisi_atau_Asisten_Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Pagi,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,23,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Pagi,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,24,Tidak_Bekerja,Perkotaan,Pusat_Kota,Dini_Hari,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,29,Tidak_Bekerja,Perkotaan,Perkotaan,Dini_Hari,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,41,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,35,Tenaga_Profesional,Pusat_Kota,Perkotaan,Sore_Petang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,31,Tenaga_Profesional,Perkotaan,Pusat_Kota,Dini_Hari,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,27,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,20,Tidak_Bekerja,Pinggiran_kota,Pusat_Kota,Sore_Petang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,28,Tidak_Bekerja,Pusat_Kota,Perkotaan,Sore_Petang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,36,Tenaga_Profesional,Perkotaan,Perkotaan,Dini_Hari,Minggu,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,26,Teknisi_atau_Asisten_Tenaga_Profesional,Perkotaan,Pusat_Kota,Dini_Hari,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,33,Tidak_Bekerja,Perkotaan,Pusat_Kota,Dini_Hari,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,22,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Dini_Hari,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,25,Tidak_Bekerja,Perkotaan,Pusat_Kota,Dini_Hari,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,48,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Pusat_Kota,Dini_Hari,Senin,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,24,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,26,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,35,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,45,Tenaga_Profesional,Perkotaan,Perkotaan,Siang,Minggu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,20,Tenaga_Profesional,Perkotaan,Pusat_Kota,Siang,Selasa,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,20,Tidak_Bekerja,Perkotaan,Pusat_Kota,Siang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,36,Tidak_Bekerja,Pusat_Kota,Perkotaan,Siang,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,53,Tenaga_Profesional,Perkotaan,Perkotaan,Siang,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,43,Tenaga_Profesional,Perkotaan,Pusat_Kota,Sore_Petang,Kamis,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,44,Tenaga_Profesional,Perkotaan,Perkotaan,Sore_Petang,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,49,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Sore_Petang,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,44,Tenaga_Profesional,Pusat_Kota,Pusat_Kota,Sore_Petang,Sabtu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,47,Tidak_Bekerja,Perkotaan,Perkotaan,Sore_Petang,Kamis,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,21,Tidak_Bekerja,Perkotaan,Pusat_Kota,Sore_Petang,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,28,Tidak_Bekerja,Perkotaan,Pusat_Kota,Pagi,Selasa,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Laki_Laki,22,Tenaga_Profesional,Pinggiran_kota,Pusat_Kota,Siang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,22,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Pagi,Selasa,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,37,Tidak_Bekerja,Perkotaan,Perkotaan,Sore_Petang,Jumat,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,22,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pinggiran_kota,Pusat_Kota,Dini_Hari,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,48,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Siang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,28,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Sore_Petang,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,19,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Pagi,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,23,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Pagi,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,29,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Siang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,38,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Pagi,Senin,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,45,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Perkotaan,Perkotaan,Pagi,Kamis,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Perempuan,23,Tidak_Bekerja,Pusat_Kota,Pusat_Kota,Sore_Petang,Rabu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,33,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Pagi,Senin,Mendistribusikan_penghinaan,Adanya_hinaan_dan_pencemaran_nama_baik,Informasi_elektronik,Penghinaan_atau_pencemaran online
Perempuan,48,Tidak_Bekerja,Perkotaan,Perkotaan,Siang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,24,Tidak_Bekerja,Perkotaan,Perkotaan,Sore_Petang,Kamis,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,45,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Pagi,Rabu,Menyebarkan_berita_bohong,Kerugian_konsumen,Transaksi_elektronik,Penipuan_online
Laki_Laki,19,Tidak_Bekerja,Pusat_Kota,Perkotaan,Dini_Hari,Sabtu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Laki_Laki,34,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Pusat_Kota,Siang,Jumat,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,24,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pinggiran_kota,Pusat_Kota,Sore_Petang,Minggu,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
Perempuan,49,Tenaga_Usaha Jasa_dan_Usaha_Penjualan_Toko_di_Pasar,Pusat_Kota,Perkotaan,Sore_Petang,Selasa,Mengakses_sistem_orang_lain,Teraksesnya_sistem_elektronik,Sistem_elektronik,Hacking_atau_craking_dan_penipuan online
